MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,is_attached_garage
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Basment
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,BrkTil,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Alloca,
RL,Pave,,IR1,Lvl,AllPub,FR2,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RM,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,TA,N,FuseA,TA,N,,,,ConLD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,TA,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,TA,Y,FuseA,Fa,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Gd,Y,SBrkr,TA,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,TA,Y,FuseA,TA,Y,,,,WD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Gd,Y,FuseA,TA,Y,,,,WD,Normal,Attchd
C (all),Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,TA,N,FuseA,TA,N,,GdWo,,WD,Abnorml,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Ex,Y,SBrkr,TA,N,,GdPrv,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Fa,Y,SBrkr,TA,Y,,MnWw,Shed,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
FV,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,GdPrv,Shed,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdWo,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Gd,Y,SBrkr,TA,N,,,,COD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
FV,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Ex,Y,SBrkr,Gd,N,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,Shed,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Bnk,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,Grav,Fa,N,SBrkr,TA,Y,,MnPrv,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdPrv,,COD,Abnorml,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Ex,Y,SBrkr,Gd,Y,,MnPrv,,WD,Normal,
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,TA,N,FuseA,TA,N,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,Y,FuseA,TA,Y,,,,WD,Normal,Attchd
RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Bnk,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,BuiltIn
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Ex,Y,SBrkr,TA,N,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Stone,,PConc,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Alloca,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Abnorml,Attchd
RM,Pave,,IR1,Lvl,AllPub,FR3,Gtl,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Slab,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Low,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Slab,GasA,Fa,N,FuseF,Fa,N,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,N,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,FR2,Gtl,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnWw,,COD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,MnPrv,Shed,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,FR2,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RH,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,SFoyer,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Bnk,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,BrkTil,GasA,Ex,Y,FuseA,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RM,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,
FV,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,COD,Abnorml,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Gd,Y,FuseA,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,Y,SBrkr,Gd,N,,MnPrv,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,TA,Y,FuseA,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,TA,Y,FuseA,TA,Y,,MnWw,,WD,Normal,Attchd
C (all),Pave,,Reg,Low,AllPub,Inside,Mod,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,,COD,Normal,
RL,Pave,,IR2,HLS,AllPub,FR2,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Mod,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Ex,Y,SBrkr,TA,N,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Bnk,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,TA,N,FuseF,Fa,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Normal,BuiltIn
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Low,AllPub,Inside,Mod,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,BuiltIn
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Abnorml,Attchd
RL,Pave,,IR1,HLS,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Gd,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,FR2,Gtl,1Fam,SLvl,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,GdWo,,WD,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,COD,Abnorml,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Gd,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Abnorml,Attchd
FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Abnorml,
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,BrkTil,GasA,Ex,N,FuseF,TA,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,New,Partial,Attchd
RL,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Gd,Y,SBrkr,Gd,Y,,,,WD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,BrkTil,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Stucco,Wd Shng,None,BrkTil,GasA,Ex,Y,SBrkr,Fa,N,,MnWw,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,,,WD,Normal,
RL,Pave,,IR1,Low,AllPub,Inside,Sev,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,CBlock,GasA,Ex,Y,SBrkr,Ex,Y,,,,WD,Partial,Attchd
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,TA,Y,FuseA,TA,P,,,Shed,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Ex,Y,SBrkr,Ex,Y,,,,ConLI,Normal,BuiltIn
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Ex,Y,SBrkr,TA,Y,,,,WD,Normal,
RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,TA,Y,SBrkr,TA,Y,,MnPrv,,WD,Normal,
RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,VinylSd,Other,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Ex,N,FuseA,TA,N,,,,WD,Normal,
RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Ex,Y,SBrkr,Gd,Y,,,,New,Partial,Attchd
RL,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Ex,Y,SBrkr,Gd,Y,,,,WD,Normal,Attchd
